2.860000000000000000e+02,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,1.640000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,8.360000000000000000e+02,4.000000000000000000e+00,3.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,3.960000000000000000e+02,1.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,3.140000000000000000e+02
